,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1807123,1907923,16456723,3508,False,3,3,9,0.000364,0.918129,0.264327,99,GELU(approximate=False),408,0.900585,0.771845,0.918129,0.813757,0.904483,0.781213,0.900585,0.770683,True,0.011696000000000003,car(3),16,exp0090_politica_1_oracle_1m1l,,,0.9374957711930191,topsis_pareto_train
0,1813695,1914495,16463295,3706,False,5,5,7,0.000455,0.935673,0.256351,99,GELU(approximate=False),406,0.903926,0.778547,0.935673,0.853396,0.910981,0.79531,0.935673,0.853247,True,0.021164666666666648,car(3),6,exp0090_politica_1_oracle_1m1l,,,0.9450979208780937,topsis_pareto_train
0,1819600,1920400,16469200,1203,False,4,4,4,0.000139,0.725,0.513495,99,ReLU(),103,0.807143,0.521951,0.725,0.317919,0.788889,0.476371,0.73,0.316309,True,0.054762000000000054,credit-g,17,exp0090_politica_1_oracle_1m1l,,,0.9260153355637772,topsis_pareto_train
0,1820532,1921332,16470132,2004,False,4,4,5,0.000126,0.795,0.455805,98,LeakyReLU(negative_slope=0.01),204,0.791429,0.474263,0.795,0.47838,0.792222,0.475002,0.73,0.284658,True,0.0023806666666666607,credit-g,18,exp0090_politica_1_oracle_1m1l,,,0.9220507131604687,topsis_pareto_train
0,1830205,1931005,16479805,1202,False,4,4,3,0.000151,0.76,0.511642,97,ReLU(),102,0.801429,0.500735,0.76,0.394089,0.794444,0.483393,0.72,0.272772,True,0.02761933333333329,credit-g,2,exp0090_politica_1_oracle_1m1l,,,0.9184810280282888,topsis_pareto_train
0,1834095,1934895,16483695,905,False,1,1,6,0.000108,0.775,0.525192,97,ReLU(),105,0.802857,0.510689,0.775,0.431124,0.796667,0.493298,0.73,0.294813,True,0.018571333333333346,credit-g,5,exp0090_politica_1_oracle_1m1l,,,0.9034024870129964,topsis_pareto_train
0,1842295,1943095,16491895,812,False,0,0,13,8.6e-05,0.74,0.484683,97,ReLU(),112,0.812857,0.533207,0.74,0.352767,0.797778,0.495053,0.74,0.309524,True,0.048571333333333376,credit-g,0,exp0090_politica_1_oracle_1m1l,,,0.8404614549205958,topsis_pareto_train
0,1847944,1948744,16497544,1304,False,5,5,5,0.000106,0.72,0.52295,99,ReLU(),104,0.815714,0.540522,0.72,0.284463,0.794444,0.484756,0.71,0.251805,True,0.06380933333333338,credit-g,13,exp0090_politica_1_oracle_1m1l,,,0.9342807818983482,topsis_pareto_train
0,1853429,1954229,16503029,2013,False,4,4,14,7.7e-05,0.77,0.519738,97,LeakyReLU(negative_slope=0.01),213,0.821429,0.562041,0.77,0.403279,0.81,0.527836,0.75,0.358957,True,0.03428599999999996,credit-g,14,exp0090_politica_1_oracle_1m1l,,,0.8565756834079699,topsis_pareto_train
0,1858588,1959388,16508188,2106,False,5,5,7,0.000125,0.75,0.512861,97,LeakyReLU(negative_slope=0.01),206,0.8,0.50073,0.75,0.342751,0.787778,0.463994,0.7,0.190476,True,0.03333333333333336,credit-g,11,exp0090_politica_1_oracle_1m1l,,,0.9212298338378052,topsis_pareto_train
